央视频道,#genre#
林州电视台,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
鄢陵综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
社旗电视台,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
社旗电视台,http://live.dxhmt.cn:9081/tv/11327-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8
孟州1,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
孟州1,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
郏县综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
浚县电视台,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
浚县电视台,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
新郑1,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑1,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
辉县新闻综合,http://live.dxhmt.cn:9081/tv/10782-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
林颖综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
林颖综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8
宝丰1,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
宝丰1,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
新密新闻频道,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新密新闻频道,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
湖北地区,#genre#
山东地区,#genre#
潍坊经济生活,http://pullwftv.wftvqcm.com/live/wf2pda.m3u8
潍坊科教文化,http://pullwftv.wftvqcm.com/live/wf4pda.m3u8
新疆地区,#genre#
山西地区,#genre#
天津地区,#genre#
贵州地区,#genre#
海南地区,#genre#
甘肃地区,#genre#
嘉峪关综合,https://play.kankanlive.com/live/1658978094528926.m3u8
嘉峪关公共,https://play.kankanlive.com/live/1658978141553927.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.flv
张掖新闻,http://play.kankanlive.com/live/1675849013180979.m3u8
张掖新闻,http://play.kankanlive.com/live/1675849013180979.flv
定西综合,https://play.kankanlive.com/live/1675303871634928.m3u8
定西综合,http://play.kankanlive.com/live/1675303871634928.flv
定西文旅生活,http://play.kankanlive.com/live/1675303983674929.m3u8
定西文旅生活,http://play.kankanlive.com/live/1675303983674929.flv
天祝电视台,https://play.kankanlive.com/live/1656487214793905.m3u8
泰安综合,http://play.kankanlive.com/live/1680577080200944.m3u8
泰安综合,http://play.kankanlive.com/live/1680577080200944.flv
静宁新闻综合,https://play.kankanlive.com/live/1658194434596952.m3u8
景泰电视台,https://play.kankanlive.com/live/1624439143745981.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.flv
永昌电视台,https://play.kankanlive.com/live/1652755738635915.m3u8
陇西电视台,https://play.kankanlive.com/live/1669881644081970.m3u8
平川电视台,http://play.kankanlive.com/live/1658907556249918.m3u8
平川电视台,http://play.kankanlive.com/live/1658907556249918.flv
岷县电视台,http://play.kankanlive.com/live/1672715401874967.m3u8
岷县电视台,http://play.kankanlive.com/live/1672715401874967.flv
庄浪电视台,https://play.kankanlive.com/live/1655107221272926.m3u8
金川电视台,http://play.kankanlive.com/live/1657360567739997.m3u8
金川电视台,http://play.kankanlive.com/live/1657360567739997.flv
安定电视台,https://play.kankanlive.com/live/1672881652415978.m3u8
安定电视台,http://play.kankanlive.com/live/1672881652415978.flv
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
天祝电视台,https://play.kankanlive.com/live/1656487214793905.m3u8
天祝电视台,http://play.kankanlive.com/live/1656487214793905.m3u8
天祝电视台,http://play.kankanlive.com/live/1656487214793905.flv
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8
通渭电视台,http://play.kankanlive.com/live/1661761962676984.m3u8
通渭电视台,http://play.kankanlive.com/live/1661761962676984.flv
秦安电视台,https://play.kankanlive.com/live/1680577080200944.m3u8
秦安电视台,http://play.kankanlive.com/live/1680577080200944.flv
内蒙古地区,#genre#
宁夏地区,#genre#
青海地区,#genre#
超清频道,#genre#
CCTV7超清,http://txycdn.video.qq.com/1370436303.m3u8?time=1788963259&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIGC9bKV6XeQgLNIqNPblEF10CYb0swcr-PsDa2l3FrgXEKHDJHr_j3Rist0ESeGaFfgBcJ4fw8dVSWudi2puP_aeFC0NnHl1qfzXM0_sgzFU9yoIF31HQJnrSND_EQQxZYbAY_IqttMHipvWqr7G2dzK9SCxMfUql1SUtS0PEE49ar5bVur-eWSdYE-bm_3Fuv_qkMtPJHWC3bSX100MDJO3KjuCIlOnrzyjtWlCmhYctL4AHYeDg-nGwj5Zu3tZDylZGm96D_75c8eqvTlSUEZSglCK8evWhPdYgmMkBRWiDuJubxvijCQhHp1gWe0dKBfGoBOkgA6KVdACQJK7m8a5b2lO5V2ghp0GMexAhiTeVPoxB_BNZDMUi8s7cuttqVSRKR6o35w-H0C6lgzR0DbyCajjKfV693aCs9K8inlBShrC_2s1ep8392DYQfSHts28uHK_oxGL4MTheQsVfjaG4rvD6GGrCqqf9sqVXK-8PsW56Hf6TytuwEfZKDel6nx35IpPuOWjFE1HiS2NP3f7fWyqMnsYcSaXtY8P-VggeFeJ&drmtype=0
CCTV8超清,http://txycdn.video.qq.com/1370436703.m3u8?time=1788963249&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIKq5WxSpiT9SWSw1WF5XlpGjwMiieZZ6unwPJ7RWe9wPEJKLdeXLC8VPfnKWZDJDp8ABcJ0c4544QSkuu9HZPYP0Dt7Eo4sIHRykWcm-crpNaygNrV2WesKJRqGDdJ1q2t0-j1cOrvKS_s-YxyPJYxD_Ffc82iq0xUSm2cVBSRg6hHF_ol5m8dPSX4aOuLMtXfEDR_QnQdTTz5e0UBzw1XwZjyXCe65zetiwKXWvJo2OIZHZkI5WNM8GRpe5o4KkbPTXMdccIC4doU0WxvNlqEtmBoAoWp2ULaGBnuRh8Epx_wEHYvetleujgbTM4HvFUL2PwbXOCsSCKCbZCH4O-5Aj9cAxAHNBnHROV_E8x82bTnGNCFSVxXs-esn3wixk7CPsoUANyMdiu7hb02QZ3rxPyRuj-QTwxBzMn169ecGi5uUeYjBqrwOqDg9u8huXGIugScY6MnzcfbMhDuW2kuC0EASt4oiE-6vPfHkV4rQys5aWgxF_U3JxcWVPv9LBauk9PHPBGVP9MZf51l970pu6ompgNFeof_Wp0dVmM_pPkt0e&drmtype=0
CCTV9超清,http://txycdn.video.qq.com/1755788303.m3u8?time=1788963239&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIFR6oz095O55UB17gFAUjjlXn_jMwlM4nMXVpVAm6_CpEDjH1ZZfAKBN_KNSBo1WxFUBcMoK0GiMmipfrKVbuPKMpfvPMfs74fhcy2WRC2KA4KTCrN88fOW2K2SFFY3pI8LuLTe3Oh3oMwMtQdXX-xmix2FY-71xEs2m-xOwXYgjpW19yystLlLdPQUpIOZbgHAJTyyN1lMYS8p7v6bosiepzvanXKytyEHw73cmr0fibmOU1B5IuOhilN3x1XWlyMh8kO8Z03NTict9e4xzQC2nDzypG23UdKN6ijPjBS-HksmcIuTlHs_KsQttgP6wgv8WqVayO7RZ2L1M380lQ1LbRpe8vrWM3AUiwia8fvYmvwJ_lVs2iUF3Xgw8kCJXoe56HEq-2dpiO9amnF6LafH-R3uXR0q0cdiKmVM3GnnWgUpjWHX5x66GTIaBkL1XmoAtfyC6sV4-FCRij2NpDX1Pn2eZ4yEC__RpXkyTzgKgP6QjLUT0p-gceRHL4d1Ic-xn2s2oB0hQlk_34jd7ad5B4DQHf3uBeyjJS3USQKiblayH&drmtype=0
CCTV10超清,http://txycdn.video.qq.com/1370437003.m3u8?time=1788963229&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIJKoyn3qvWrz9CwMEHxGf_TUwPLLNGQ6cy62dt0HyhnLEDw0l8NhYqkmw-rqBe6Qf_IBcNG-XjPZmhNqNEoe0jTEal-bTvTGMdQh21Z3sdErMQBpGTsDpX8hy77Te9Fz5kVel1EFwZ0AfE3eNpXxTUDqJ8j7HQjLRnyR-kB0Wy-eaMG6wQZi03fHBg8vH-0Xh8S453muFsdlwPHghu5lqa1Y2e36zK5xmCiPiIPBpYjl-3M440twrCI02MlEsQoM0Gz8wSNyP4EAy4u93is2IIqPo_l7tzs5sABhXZW08JrZ3kRtYuXl_l9QAhGxoqErSG48nMxMLAoTLAUB7oe5RGVpPObBSpV48AbqpiuJzY_QWUc7-1_2u8L6JzcdA8IaSJC4zfD4ZavAyQD6wQNp9eGFo5jLK-Z98RiTmm7NYsu08j0O_ufcM3ke_knWWTJBnzSnJbIv5xdnGcpVRhFoZun9RzCTWY4-PEy4MhamnuBWPsv0-3ZiQYVllSRMjoU7objz-7dknnRa1K6wU2fkthDaaPLMOp1eEb1UMIlaLL8aJqzh&drmtype=0
CCTV10超清,http://txycdn4.video.qq.com/1370437002.m3u8?time=1788935086&cdn=txycdn&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIFXlYLF-vefVi7wpUsW4oitNmyhwqiVErSNIJVqGCkUxEIDGOAVLNhj71EB9bYYndvgBcG7Jihgz590nfty1BanZFffA2mWZc7o94O_xFwS4IIqnKc-mDTBGTF6YBRjmwyK-hqaVS4icvzeOQYAeLSzREZJSTPX0D43FhT5uc2ciuQgu_y_56HEKlll8Dw7Z4eSofrzeWA01wk0ZjYPYEtTOrtJsNBsbfRY1sTO0vQ4SwfCTqd9bplmfdXqXY-EZfL5nQ47TGRJFO2sbO1B5YPLjVSXwxtjBovPiA9uXyp-BgiYNhd5gEMvycufLDtGKDz4PqPVi8j8NA21VMmqm6klEloui1a_ziNfitAnpGDy1ZadkPFTC4T_3mGXaaAkhLoetYK2DFQ6nRBxIMTqxI9d8RRzjsHWxk86qo59ezqoZIne7YgOKuAUM_BH93U0dmuwrt05t_XNYlyogSxRV3r6KZD3RMBEK6jDUFfK1u8cc9bKn7tsXQ2h_67RiNUYaigIyvCxZJ5x6yZaqtxToz2xm-eNJuXAw7VvwtulYjaEJGfv8&drmtype=0
CCTV11超清,http://txycdn.video.qq.com/1370781503.m3u8?time=1788963218&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIH-yDqRNK4dLPVsY8CJiu5bOlkQ_rHr1n_bnDv7uQpyYEMEiDi9vK7LMPpK9NmJYKFcBcA7KZ0z8-lBZ-FNcM8BFm3e4A0FDXuqQCqKJA5hCQ0IJtOVBQ-odWYmyINrXQAAE6viSmGii998kcW3sIe2HRDSgz1Y4WuwZ8L9M2oHDEgDfaxVAbO4g_YLGq6P1zDx-awCDsauwFex6fjQc99cjt0x-HOE1W5gdX90qZ5kmzv23HynT8LYuTI0pjvmQ09-PeW2g7ywwVndyvpr2mmtFPpYxCrHiL6IPtDNWulPuKU6A95fK7aAkrto3Aw7EICz_a3c4WM4qTrF8XAXIKPdTL-BSsSy24gxEahAU2sMtYbdQNixh6xvcOuk-lYY0JaaIy7N3-xOJrGnDmZvL5_ODSHs4Xwk3x1DU2DManHWGruJucW5866ZjOP8hEoA9lSGzKuH56EhkrIWGFK0CaT5h63P_UoVVaYNYYXm7unCYg1KaCZMPWvzye3wAzthVjbiTU8ENNhVXvuFSJrts6Uu2I8BTbbuciKlG1Q_yIhzikYLf&drmtype=0
CCTV11超清,http://txycdn4.video.qq.com/1370781502.m3u8?time=1788935075&cdn=txycdn&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIJJErv9ccMrZCHVLjShXD9YmY_4JKCd6iW9UHEs8I6OaEHPhV1T41tx0j50Fc9harcsBcLV8Uad9kGsfZHW8iK-1qTN4FoNNDXvX1iBF5DaiVfKABehJA6Z2WXuMymEJAb1PcaaUPTh5zIx0bqnkQ5SSf917HdiKInBHL5Tuuj0CgaTJYCAcWbeQ8Qc6tcrVWVulR5DigAiJP-tzRne7HSy3Z39vNm4R9ZgJtR5BHpsv6-6NmuLcboAet_EL4SEhXgGSjY6YueGelETJdY_RGCX3rgfi6Oo6tYqcZI45oFGSnV7y6MMD9MM-weB-ZFVAVILb-3A-ESw-W4TTAf-2KjirfZZ8Tvb7bd5Lpoa7bSz51hnZb77st_LhcTGp5hOI2qTqnHKdLrJvarm-msRguDisxuresO7el9WJ3MdrBX_AuSnPZ_NfWsZgW5YTPOrQfIvyxnWS7ipSXbMrY9DsaVRRfaiF1IpYBtG62zH28wVR2BXQQ3YwZIVmRgkvWkJXBoKOgxbz8B3JWVG0k--VPkhj_YymUF-Q3ytLP326s7hTMPEJ&drmtype=0
CCTV12超清,http://txycdn.video.qq.com/1755789203.m3u8?time=1788963208&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgID3O4QtaCR-mRQs6GfO7zJABgavlxeSmM6WAbbOjJ7EYEG1Kij0sgxs2KwaAf6jT50kBcDSMiszOeuN7n_qU3NFG0SO3c6AafdckbfFApgVDN86DrOFA16hEb4ESU-_MbAj5NxJXCeTkI-sRIt-pcDu3phi32Qv6PpSwEj7nYSmqm2QorLAYS2nbpIRLtCeo3iIrreHf1JiAVhjnCGySrFYKoUMIPfP1JP-70sFv4EowdUbXPylYul-wa0s9uEJlFk6G--38brAABM_q-_LOiQjI4Z7r9oV08JuNeUiEmjV0nXc9HwQfuwn7VqbF7Wl02Fo-fAzffrN9bItsfq4D4YWyhIJLVG-ymBO8P1ztEygDZ5qWyGQ-Buy71kNnFNsXlCnIGOtW6RfYUUSPgn-L_P9Fom8AXRKqQ__yh_YYW1BQ2D4w6NK_sVSRgMwDr3cv0StDKzb0f5ygrxTVJmahmqY3rI-JTqgQBbEorspShM2KncOtpOjYp6eYPCFHcVWtym_zhQMdj34251ltXmDh9sitI7QIBUEfLz2d9I23bc5SVrjY&drmtype=0
CCTV13超清,http://txycdn.video.qq.com/1369932003.m3u8?time=1788963198&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIHqtpJXsqhCGgS4Cp8ZtPAKWSyhxcK-uJM4wbSWmpZnbEEA9z_7c191zW9bupXJkrJ0BcKiRKVSaaYyN85POthyxKWOfjZMFRj0mBvp2gnCKnZiBFmp7vPZn-wfv73dpeTJopCyDuzIL0N10N-PWtb7LFS2nm2YIJ7XQj7o-83D3PyNzkgXhQivhvHxfZw-XweCWnEYvQ8xGhEQZYFNta-0Xv-MY_3-LA_m3KCPrqCp8II-98UMrfleE9lSi--BrMf-QmfOmzU7asIxKa4h-_195jsLCpTra0thNgz254mv9wlfFunBlqQxBqDKJT9fhBVMrdvpmndnhuIwA0hNd8_pQzBl_rs2REy32Mbm7mpBKr1Anjv5p6zymPj8qOK-4y6KIFq0VJdsL28SNR6iunPKigeHiRll93NZb6JBbEOoZTbieXMvvsqtcHscvX7n8C_SbK7UPtg4PNEprd5Q78PqW1F7F7oC82X6TZfGyh4wyjSizu17lr4XxKg8Ci9PVvXn-JOWAgTncmbwzVc0L25DMvjslyR1REfDbFeoapBXgs8H1&drmtype=0
CCTV15超清,http://txycdn.video.qq.com/1370782103.m3u8?time=1788963177&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIPpUzsRdQBnf_sEnferXmipIt8j9KTCf4NyDOe14elRUELztrlboIBZ9ynPgugfEgH0BcI3a2pjp40F-nawcbGeNgH7NX_PGwf2kG2myb3c9jyGnW-neNjzTHTtxRvrST6RrlyjifvFC9dqFN5ODiStz1wOtBPVeBwhKyb_HqY8fJqhdLQwgxHt3dOc0yyrZl5LryM3zjRqCLtnhE7JNSEkaLx2VOX3-3tspXv8XMaiAN94FHsns-StlPz_a2VyiydhZnP_vNGBItsUGYvGne2s74GHlFqyxKfdUNwvMcnRGwVcEApWstLjt_bZ3zyyvDjqXCHjPhcWToZJysx-i8md0CvV8oqWjCrc2-QbKC1aZ35WHpw-qCJGMQwUOaXfr5TGA6dDdtNJwEoVPspTldU2SR9ynJ6FebGKZKDOFo8snFEcU0djdOFYnuO97lQrctznIaVaLhhCyGSWINsL60k-m0rRj9zG6scjyOdvQFbyxwsNyNmQZ9bgY28LAhWVT2OZVcoWF3wLJPKtKnTq45LJ0-ragdw_f-eoK_H380uTk_nn-&drmtype=0
CCTV16超清,http://txycdn.video.qq.com/1370437803.m3u8?time=1788963167&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIOZfCqMEmBAOyNf0rcBlKVN6QN4Eo0EqCH4BAgtAIAkLED2Hcu77Nm_LBRhLpTKDTpMBcBQM6PVgdqoZxN86tFJBR5MVw1ebCbLk63QslQ5Pt4wAPNYHnXHeI_jHLtq9nAhHT98m4zAZq0rOmSqLSbsd7a-FQWxDHKvCgWIjl2QTORAgZIQvBzSyG9AeUnzjbVadDEbSsMq5w4_6IY6mhmoIY4GgSzZKq-wY9GtILbShSa57JIABdDubvQQLP8kamtyMBZOCAfaxBPTP4N3HuglVPbIRNDmIxR3Yg4AI77TuwTCV1JAptbOMgiOBXgJayPl5f6dl3-F8q3hYuXWdofA9zx_mLnWYTE5Upf2Vk83Vam1yy54s_HW9oIZE_h4VF7g_SKNEZtgchQ_ltA8KN9gC_HL_P-29B9kfLwyyqOsMa0lgaFW2J3W0KMb3SsmRq0H-U7F_R5gM_lW483MGEerom2J8yDFzzUCUnnioEZBkwTItF0UiQOK31tgf1S0slnKwEmcrJ511nAx5IBYJNzAz_hS6uyPfYNLdlby9ddSW3asU&drmtype=0
CCTV16超清,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV17超清,http://txycdn.video.qq.com/1370437903.m3u8?time=1788963157&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIEngwrdAG3p6i_5QlZzq9fi4m8LR_PsJ8vqGzzkIsrfbEA42vGH8yCyjd7rVRFIMQ9kBcF0TZQvAPhqJE1u1WQXlBAczOx8Ffd4YuyzXOOFFXpgacyuj5JxQWsKFPR_f1hb-gdkOweyNGiPwYrR7t8-O9T0wGOyEUZLlvP7Po_5Xoz1FdQy64WF6VEnfi42C36DD3MVhn4O2btccii43p-ypGo6ut-Lol8hNxJqHyJma5ZZUJiiyRVq2aZatIIsp93hhtimSNlieW6CtVvmACRl_ViD7wZ4LLMh_XdG0AY4frziBAEZX3kxn-EXag2UCon_zQP-Lrjl6qemje5VkvfGw1alA7RWSsKFAiOvWXEWdXUcEJdkb4P_LmHUUak2oj4-XVcyEiJnxTJ19mqhaeTb8Ah7KQJ3oESNr7y_tEgEa8BQH840l-FYXW1fkxFBN-GBFR3RE3Wa9G2OartJtIO4cWvMHWR8jofJPXN0sLtX7SasjKAcKZvJ9ZQhHa91gTsMFi0TUFoiE8qjUIbYoLl9jbZfCWoqAwHxdmH4GGN7jyFRw&drmtype=0
湖南卫视超清,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
深圳卫视超清,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
天津卫视超清,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
重庆卫视超清,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
西藏地区,#genre#
放映室4,#genre#
放映室8,#genre#
